frame,timestamp,x_A,y_A,activity_roi_A,hit_A,x_B,y_B,activity_roi_B,hit_B,hits_total,condicion
502,17.231000000000002,186.148148,144.399994,False,False,455.774994,71.2916641,True,False,31,competicion
503,17.295000000000002,184.981277,136.254684,False,False,455.7789,73.9285736,True,False,31,competicion
504,17.315000000000001,184.123459,123.855965,False,False,456.504547,78.1621094,True,False,31,competicion
505,17.343,183.020828,110.489586,False,False,459.119598,88.2111969,True,False,31,competicion
506,17.427,NaN,NaN,False,False,461.177582,103.614754,False,False,31,competicion
507,17.446999999999999,NaN,NaN,False,True,464.753418,140.404114,False,False,32,competicion
508,17.504999999999999,183.576279,79.5875702,True,False,465.784302,165.483658,False,False,32,competicion
509,17.535,190.438354,77.9589005,True,False,469.275574,204.909241,False,False,32,competicion
510,17.568000000000001,192.244797,78.328125,True,False,470.223145,214.376572,False,False,32,competicion
511,17.600000000000001,193.847824,80.2681122,True,False,468.45401,213.600571,False,False,32,competicion
512,17.632000000000001,193.72464,85.8043442,True,False,467.127075,205.696365,False,False,32,competicion
513,17.678999999999998,194.190475,92.5238113,True,False,466.099304,192.221634,False,False,32,competicion
514,17.712,194.769836,96.5119019,True,False,466.353241,167.348251,False,False,32,competicion
515,17.742999999999999,194.319443,105.449074,False,False,463.5,146.5,False,False,32,competicion
516,17.776,195.090637,113.549706,False,False,459.424255,131.57576,False,False,32,competicion
517,17.808,195.101089,122.907104,False,False,458.629272,112.271027,False,True,33,competicion
518,17.84,195.288132,132.598877,False,False,457.873138,94.8955231,True,False,33,competicion
519,17.872,195.699768,138.730499,False,False,455.56601,84.6219254,True,False,33,competicion
520,17.902999999999999,196.132187,140.163788,False,False,455.757233,79.0154114,True,False,33,competicion
521,17.936,196.756226,136.154236,False,False,458.460999,75.9148941,True,False,33,competicion
522,17.966999999999999,197.247864,126.991455,False,False,460.32428,74.7028961,True,False,33,competicion
523,18,195.896545,118.045975,False,False,461.753693,74.3611145,True,False,33,competicion
524,18.033000000000001,NaN,NaN,False,False,463.515503,76.1976776,True,False,33,competicion
525,18.079999999999998,NaN,NaN,False,False,464.626312,78.7367325,True,False,33,competicion
526,18.111999999999998,NaN,NaN,False,True,465.356262,84.0729141,True,False,34,competicion
527,18.143000000000001,196.142853,82.9285736,True,False,466.510956,91.435524,True,False,34,competicion
528,18.175000000000001,NaN,NaN,False,True,467.868744,101.585419,False,False,35,competicion
529,18.207000000000001,195.454544,75.5858612,True,False,469.073303,112.884819,False,False,35,competicion
530,18.239999999999998,194.604172,80.5833359,True,False,469.383331,125.408333,False,False,35,competicion
531,18.271999999999998,NaN,NaN,False,True,469.093414,140.888275,False,False,36,competicion
532,18.303000000000001,196.090912,86.8636398,True,False,467.425568,160.349518,False,False,36,competicion
533,18.335000000000001,196.349213,90.4285736,True,False,466.723175,178.728821,False,False,36,competicion
534,18.367000000000001,194.733337,100.666664,False,False,466.750397,196,False,False,36,competicion
535,18.399999999999999,NaN,NaN,False,False,466.876923,208.164108,False,False,36,competicion
536,18.431999999999999,193.145828,122.895836,False,False,466.960968,214.679672,False,False,36,competicion
537,18.478999999999999,190.708328,130.791672,False,False,466.25,209.610504,False,False,36,competicion
538,18.510999999999999,190.483871,138.354843,False,False,467.382721,199.710754,False,False,36,competicion
539,18.544,191.868423,131.254379,False,False,466.808899,184.957779,False,False,36,competicion
540,18.576000000000001,191.19342,128.008224,False,False,467.975891,159.297195,False,False,36,competicion
541,18.606999999999999,189.936508,117.234123,False,False,467.092896,145.319672,False,False,36,competicion
542,18.640000000000001,187.719696,105.469696,False,False,466.819702,127.888885,False,False,36,competicion
543,18.670999999999999,NaN,NaN,False,True,466.652435,114.676826,False,False,37,competicion
544,18.702999999999999,183.242432,85.030304,True,False,466.168854,103.197365,False,True,38,competicion
545,18.734999999999999,NaN,NaN,False,True,465.228455,94.8033676,True,False,39,competicion
546,18.766999999999999,185.991455,79.9914551,True,False,464.089935,90.359787,True,False,39,competicion
547,18.800000000000001,NaN,NaN,False,False,463.626862,87.3358231,True,False,39,competicion
548,18.831,NaN,NaN,False,False,464.406189,87.7792511,True,False,39,competicion
549,18.879000000000001,NaN,NaN,False,False,466.163605,90.0920258,True,False,39,competicion
550,18.911000000000001,NaN,NaN,False,True,468.874298,93.2876205,True,False,40,competicion
551,18.943999999999999,190.822922,96.28125,True,False,470.181152,99.092392,True,False,40,competicion
552,18.975000000000001,191.507462,101.666664,False,False,470.601959,106.923531,False,False,40,competicion
553,19.007999999999999,190.569885,111.924728,False,False,474.519379,112.651161,False,False,40,competicion
554,19.039999999999999,191.026138,123.222221,False,False,471.579987,138.973328,False,False,40,competicion
555,19.071999999999999,191.608978,135.67308,False,False,473.133911,150.324783,False,False,40,competicion
556,19.103999999999999,192.722229,145.847946,False,False,473.140625,168.950516,False,False,40,competicion
557,19.135000000000002,193.250732,149.94101,False,False,472.82196,189.719696,False,False,40,competicion
558,19.167000000000002,193.452377,147.585709,False,False,472.363983,206.06131,False,False,40,competicion
559,19.199000000000002,192.642273,139.170731,False,False,473.162384,213.754272,False,False,40,competicion
560,19.231000000000002,190.346405,128.54248,False,False,473.431854,215.064987,False,False,40,competicion
561,19.280000000000001,188.80658,114.082306,False,False,471.286652,206.020004,False,False,40,competicion
562,19.312000000000001,188.166672,103.5,False,False,470.569336,202.347931,False,False,40,competicion
563,19.344000000000001,NaN,NaN,False,False,470.77066,188.693329,False,False,40,competicion
564,19.376000000000001,NaN,NaN,False,True,469.357574,175.648483,False,False,41,competicion
565,19.407,186.89743,83.8205109,True,False,469.192322,157.980774,False,False,41,competicion
566,19.440000000000001,187.10257,85.4358978,True,False,473.281494,129.303711,False,False,41,competicion
567,19.471,188.523804,86.4285736,True,False,470.839569,119.304169,False,False,41,competicion
568,19.503,189.89743,90.7435913,True,False,468.779053,107.17524,False,True,42,competicion
569,19.535,NaN,NaN,False,False,466.936127,97.1277466,True,False,42,competicion
570,19.567,186.303024,103.57576,False,False,465.02359,90.5929184,True,False,42,competicion
571,19.599,186.297867,112.007095,False,False,464.566254,88.2628174,True,False,42,competicion
572,19.632000000000001,185.009262,121.472221,False,False,464.649902,87.0372467,True,False,42,competicion
573,19.678999999999998,184.481476,130.337967,False,False,465.967468,87.7134171,True,False,42,competicion
574,19.710999999999999,183.663193,139.163193,False,False,466.139496,90.2789841,True,False,42,competicion
575,19.742999999999999,184.009521,145.755554,False,False,466.720886,93.7650604,True,False,42,competicion
576,19.774999999999999,185.366928,146.91214,False,False,467.767059,100.325302,False,False,42,competicion
577,19.808,187.081421,144.498734,False,False,469.060425,109.631248,False,False,42,competicion
578,19.838999999999999,188.863495,136.711105,False,False,469.780304,122.333336,False,False,42,competicion
579,19.870999999999999,190.4086,125.164871,False,False,470.418304,137.6427,False,False,42,competicion
580,19.904,192.05072,112.673912,False,False,470.525055,155.56427,False,False,42,competicion
581,19.934999999999999,NaN,NaN,False,False,470.975891,174.780701,False,False,42,competicion
582,19.968,NaN,NaN,False,True,471.724701,194.081253,False,False,43,competicion
583,20,189.288895,84.0444412,True,False,473.206207,208.916275,False,False,43,competicion
584,20.030999999999999,191.60318,79.7777786,True,False,474.394867,218.560684,False,False,43,competicion
585,20.079000000000001,194.788284,76.5,True,False,473.325134,225.364532,False,False,43,competicion
586,20.111000000000001,198.681152,76.7053146,True,False,474.321838,229.021545,False,False,43,competicion
587,20.143999999999998,202.044449,83.9777756,True,False,476.378235,226.112259,False,False,43,competicion
588,20.175000000000001,205.117645,87.2745132,True,False,476.325409,219.716263,False,False,43,competicion
589,20.207999999999998,206.702896,93.3768082,True,False,474.005829,207.883728,False,False,43,competicion
590,20.239999999999998,207.248749,100.532341,False,False,471.723419,198.393616,False,False,43,competicion
591,20.271999999999998,208.587158,108.107033,False,False,471.571442,176.086578,False,False,43,competicion
592,20.303999999999998,209.105408,117.498573,False,False,470.240295,160.108521,False,False,43,competicion
593,20.335999999999999,209.166672,127.391411,False,False,473.279572,135.853043,False,False,43,competicion
594,20.367000000000001,209.412933,134.751251,False,False,471.32486,119.299438,False,False,43,competicion
595,20.399000000000001,208.959518,138.147614,False,False,470.494965,107.492928,False,True,44,competicion
596,20.431999999999999,208.567993,135.325333,False,False,469.443237,97.0164871,True,False,44,competicion
597,20.48,207.221207,128.218185,False,False,468.018127,90.8460159,True,False,44,competicion
598,20.512,205.988235,116.098038,False,False,467.736633,86.4327774,True,False,44,competicion
599,20.542999999999999,205.906662,105.139999,False,True,467.385864,83.6181793,True,False,45,competicion
600,20.574999999999999,203.566666,97.5833359,True,False,467.681244,82.7741318,True,False,45,competicion
601,20.608000000000001,201.431366,90.5686264,True,False,467.998138,84.0316544,True,False,45,competicion
602,20.638999999999999,NaN,NaN,False,True,468.454346,86.3673019,True,False,46,competicion
603,20.672999999999998,203.416672,81.8888855,True,False,469.567322,92.4061813,True,False,46,competicion
604,20.704000000000001,203.98291,82.2350464,True,False,471.172424,102.701149,False,False,46,competicion
605,20.736000000000001,203.85257,85.7243576,True,False,472.223083,117.78215,False,False,46,competicion
606,20.766999999999999,204.475006,88.8833313,True,False,473.146484,137.762207,False,False,46,competicion
607,20.798999999999999,204.969299,93.5087738,True,False,473.528137,157.97403,False,False,46,competicion
608,20.831,205.028366,98.3368759,True,False,473.716492,175.132309,False,False,46,competicion
609,20.879000000000001,203.690475,105.14286,False,False,472.481476,194.063492,False,False,46,competicion
610,20.911000000000001,202.988205,112.837761,False,False,471.504761,202.604767,False,False,46,competicion
611,20.943999999999999,202.357727,121.439026,False,False,470.28714,217.128708,False,False,46,competicion
612,20.975000000000001,201.7686,133.325073,False,False,469.346497,222.080414,False,False,46,competicion
613,21.007000000000001,202.44548,145.249222,False,False,468.668427,219.086426,False,False,46,competicion
614,21.039999999999999,203.21138,152.466125,False,False,467.896912,208.883163,False,False,46,competicion
615,21.071999999999999,204.017242,151.905167,False,False,467.323364,194.6008,False,False,46,competicion
616,21.103999999999999,204.366196,145.0047,False,False,468.462036,175.590759,False,False,46,competicion
617,21.135999999999999,204.509521,131.795242,False,False,468.782166,156.15181,False,False,46,competicion
618,21.167999999999999,203.684845,119.381821,False,False,468.725983,133.926559,False,False,46,competicion
619,21.199000000000002,201.5,109.5,False,True,467.106171,117.282379,False,False,47,competicion
620,21.231000000000002,201.052628,97.9649124,True,False,465.92099,103.368019,False,True,48,competicion
621,21.279,NaN,NaN,False,True,464.261719,93.7432098,True,False,49,competicion
